zeit_utc,open,high,low,close,volume
2024-11-08 08:00,21239.75,21250.50,21211.25,21232.50,6349
2024-11-08 09:00,21231.50,21244.00,21224.75,21225.25,4433
2024-11-08 10:00,21225.25,21225.25,21130.25,21144.00,14021
2024-11-08 11:00,21144.25,21167.00,21121.75,21162.00,9274
2024-11-08 12:00,21162.25,21189.00,21158.00,21183.25,8493
2024-11-08 13:00,21182.75,21195.00,21157.00,21162.00,12681
2024-11-08 14:00,21162.50,21232.25,21156.25,21207.50,57297
2024-11-08 15:00,21208.50,21226.50,21161.25,21197.50,65193
2024-11-08 16:00,21197.75,21236.50,21171.00,21219.00,41325
2024-11-08 17:00,21219.50,21228.75,21196.50,21217.75,30381
2024-11-08 18:00,21217.75,21265.00,21214.25,21250.25,35597
2024-11-08 19:00,21250.25,21264.75,21233.75,21234.75,24392
2024-11-08 20:00,21234.25,21238.75,21208.00,21234.00,48509
2024-11-08 21:00,21234.25,21243.00,21223.75,21228.50,10482
2024-11-10 23:00,21249.75,21320.00,21249.00,21304.50,5781
2024-11-11 00:00,21304.00,21310.75,21272.75,21275.50,4765
2024-11-11 01:00,21274.50,21289.25,21258.00,21282.50,5881
2024-11-11 02:00,21282.50,21283.50,21262.50,21270.00,3604
2024-11-11 03:00,21269.25,21278.00,21265.75,21273.50,2159
2024-11-11 04:00,21275.00,21288.75,21274.50,21287.50,2177
2024-11-11 05:00,21287.50,21300.00,21286.75,21288.75,2929
2024-11-11 06:00,21289.00,21293.75,21283.00,21288.00,1966
2024-11-11 07:00,21287.25,21299.75,21277.75,21298.00,3066
2024-11-11 08:00,21298.00,21323.50,21283.50,21291.75,6808
2024-11-11 09:00,21291.75,21307.25,21277.00,21292.75,6446
2024-11-11 10:00,21292.00,21303.25,21271.75,21272.25,4883
2024-11-11 11:00,21272.25,21291.00,21268.00,21285.25,5027
2024-11-11 12:00,21286.25,21335.50,21285.25,21327.00,8857
2024-11-11 13:00,21327.50,21340.75,21287.50,21300.50,13100
2024-11-11 14:00,21301.00,21307.25,21163.00,21171.75,75654
2024-11-11 15:00,21172.00,21244.25,21156.25,21223.25,74739
2024-11-11 16:00,21223.25,21232.50,21190.50,21203.00,38478
2024-11-11 17:00,21203.25,21213.00,21157.00,21158.00,37525
2024-11-11 18:00,21157.75,21197.75,21098.25,21179.75,57516
2024-11-11 19:00,21180.00,21183.00,21156.25,21175.50,26000
2024-11-11 20:00,21175.25,21223.50,21169.50,21219.75,47659
2024-11-11 21:00,21220.25,21233.25,21205.00,21210.25,15185
2024-11-11 23:00,21221.00,21221.00,21201.25,21216.50,0
2024-11-12 00:00,21215.25,21222.25,21197.50,21213.00,3852
2024-11-12 01:00,21213.00,21249.50,21210.50,21230.75,4979
2024-11-12 02:00,21230.00,21241.75,21190.75,21205.50,5539
2024-11-12 03:00,21206.75,21225.00,21203.75,21208.50,3559
2024-11-12 04:00,21207.50,21224.50,21201.25,21223.50,2655
2024-11-12 05:00,21213.50,21216.50,21190.00,21196.00,3297
2024-11-12 06:00,21195.50,21211.50,21186.00,21208.75,3422
2024-11-12 07:00,21209.00,21228.25,21180.25,21208.00,7456
2024-11-12 08:00,21208.50,21240.75,21196.50,21230.75,6295
2024-11-12 09:00,21229.25,21232.00,21179.50,21184.75,8298
2024-11-12 10:00,21184.00,21185.25,21128.50,21170.50,13992
2024-11-12 11:00,21169.50,21194.00,21167.50,21178.50,7596
2024-11-12 12:00,21177.75,21212.50,21176.25,21193.25,9616
2024-11-12 13:00,21193.25,21233.00,21181.00,21221.50,12872
2024-11-12 14:00,21221.75,21251.50,21181.50,21235.00,64755
2024-11-12 15:00,21234.75,21241.50,21178.25,21185.25,74904
2024-11-12 16:00,21183.75,21205.50,21143.75,21154.75,59788
2024-11-12 17:00,21154.50,21170.75,21065.25,21066.25,51045
2024-11-12 18:00,21066.50,21198.00,21054.75,21182.00,59030
2024-11-12 19:00,21181.50,21210.50,21176.00,21188.50,34972
2024-11-12 20:00,21188.50,21206.50,21167.00,21185.00,51184
2024-11-12 21:00,21185.50,21199.75,21176.75,21178.00,11153
2024-11-12 23:00,21178.00,21183.75,21142.50,21160.75,0
2024-11-13 00:00,21161.50,21162.50,21138.50,21144.25,3075
2024-11-13 01:00,21145.25,21157.25,21133.50,21140.00,3100
2024-11-13 02:00,21140.00,21153.00,21132.50,21150.25,2608
2024-11-13 03:00,21149.75,21161.00,21145.25,21146.50,2334
2024-11-13 04:00,21147.00,21148.25,21132.00,21141.00,2439
2024-11-13 05:00,21140.75,21141.50,21116.50,21121.00,3665
2024-11-13 06:00,21120.25,21129.50,21101.25,21118.25,4769
2024-11-13 07:00,21118.00,21145.25,21114.75,21130.00,4058
2024-11-13 08:00,21131.00,21179.75,21120.00,21177.75,5621
2024-11-13 09:00,21177.75,21183.50,21163.00,21176.50,4944
2024-11-13 10:00,21176.75,21183.25,21148.00,21151.75,4308
2024-11-13 11:00,21152.00,21157.00,21125.00,21126.75,4730
2024-11-13 12:00,21126.75,21155.75,21114.25,21132.25,8844
2024-11-13 13:00,21131.50,21243.50,21119.75,21173.50,28813
2024-11-13 14:00,21174.25,21200.00,21121.75,21140.25,65921
2024-11-13 15:00,21140.75,21141.50,21056.50,21115.50,86711
2024-11-13 16:00,21116.00,21176.50,21090.50,21165.50,60694
2024-11-13 17:00,21165.25,21233.00,21157.75,21228.50,49312
2024-11-13 18:00,21228.50,21268.50,21209.00,21257.25,39948
2024-11-13 19:00,21257.75,21258.25,21168.25,21182.75,55257
2024-11-13 20:00,21182.50,21220.00,21124.00,21159.50,65400
2024-11-13 21:00,21159.50,21186.25,21152.50,21166.00,13260
2024-11-13 23:00,21167.00,21175.25,21146.50,21166.50,0
2024-11-14 00:00,21166.50,21172.75,21140.50,21152.75,2760
2024-11-14 01:00,21152.75,21153.00,21129.75,21133.75,4278
2024-11-14 02:00,21133.25,21135.25,21115.50,21120.25,3596
2024-11-14 03:00,21118.50,21136.50,21116.75,21127.75,3207
2024-11-14 04:00,21128.25,21151.50,21124.50,21140.25,2837
2024-11-14 05:00,21126.00,21127.00,21106.75,21121.50,3963
2024-11-14 06:00,21121.50,21125.25,21099.75,21101.25,3223
2024-11-14 07:00,21100.75,21132.50,21090.50,21129.25,4761
2024-11-14 08:00,21129.25,21174.75,21124.50,21165.75,8165
2024-11-14 09:00,21165.75,21190.25,21152.00,21153.25,7653
2024-11-14 10:00,21152.50,21183.00,21148.25,21163.00,5028
2024-11-14 11:00,21162.75,21180.50,21159.50,21177.50,4950
2024-11-14 12:00,21177.50,21183.00,21152.75,21155.00,5513
2024-11-14 13:00,21155.75,21176.75,21112.75,21134.00,20918
2024-11-14 14:00,21134.75,21174.75,21064.00,21092.00,74489
2024-11-14 15:00,21091.75,21138.00,21040.50,21091.00,76141
2024-11-14 16:00,21090.50,21140.25,21086.50,21101.25,45713
2024-11-14 17:00,21101.75,21111.75,21016.75,21083.00,63133
2024-11-14 18:00,21083.25,21120.75,21021.50,21027.50,43250
2024-11-14 19:00,21026.75,21090.25,21024.25,21069.25,45326
2024-11-14 20:00,21069.50,21069.50,20971.25,21008.75,94640
2024-11-14 21:00,21008.50,21013.00,20950.50,20981.75,18546
2024-11-14 23:00,20977.50,20981.50,20937.00,20950.25,0
2024-11-15 00:00,20949.75,20956.50,20913.50,20926.75,5412
2024-11-15 01:00,20926.25,20927.00,20884.25,20891.25,7254
2024-11-15 02:00,20891.25,20916.75,20885.25,20915.00,4491
2024-11-15 03:00,20915.00,20924.50,20903.25,20905.50,4200
2024-11-15 04:00,20905.75,20919.00,20891.50,20917.75,3839
2024-11-15 05:00,20921.00,20929.00,20894.50,20899.50,3114
2024-11-15 06:00,20900.00,20900.00,20831.00,20869.75,9486
2024-11-15 07:00,20869.00,20875.25,20840.75,20845.00,6889
2024-11-15 08:00,20844.50,20859.75,20794.25,20832.25,13622
2024-11-15 09:00,20833.00,20838.00,20808.50,20820.50,7187
2024-11-15 10:00,20820.25,20832.00,20807.00,20827.75,5181
2024-11-15 11:00,20827.50,20856.50,20824.75,20845.25,6514
2024-11-15 12:00,20843.75,20867.00,20835.75,20862.75,7717
2024-11-15 13:00,20861.25,20864.00,20800.00,20811.50,17691
2024-11-15 14:00,20811.25,20818.50,20679.00,20690.50,96208
2024-11-15 15:00,20690.25,20697.50,20542.75,20561.25,116065
2024-11-15 16:00,20561.50,20590.75,20481.00,20495.50,82465
2024-11-15 17:00,20495.75,20513.25,20446.50,20484.00,61623
2024-11-15 18:00,20483.50,20491.50,20405.25,20429.00,54945
2024-11-15 19:00,20429.25,20493.75,20419.50,20460.75,52783
2024-11-15 20:00,20460.25,20513.50,20452.25,20491.75,83658
2024-11-15 21:00,20491.50,20522.00,20490.00,20503.25,19297
2024-11-17 23:00,20504.00,20568.75,20476.00,20568.25,8151
2024-11-18 00:00,20567.50,20629.75,20561.00,20628.00,8535
2024-11-18 01:00,20628.00,20630.50,20603.75,20609.50,6622
2024-11-18 02:00,20608.75,20628.25,20593.25,20628.00,4842
2024-11-18 03:00,20628.50,20641.00,20619.25,20629.50,3988
2024-11-18 04:00,20630.50,20657.00,20629.75,20649.75,3840
2024-11-18 05:00,20648.75,20656.75,20631.25,20639.25,3579
2024-11-18 06:00,20639.25,20652.25,20626.00,20648.75,3085
2024-11-18 07:00,20649.25,20649.50,20578.25,20596.00,8113
2024-11-18 08:00,20596.75,20648.25,20581.00,20634.50,11535
2024-11-18 09:00,20635.75,20636.50,20545.00,20558.00,17371
2024-11-18 10:00,20557.75,20590.50,20553.00,20588.50,7248
2024-11-18 11:00,20587.75,20590.00,20552.75,20571.75,5895
2024-11-18 12:00,20572.25,20583.50,20550.25,20557.75,8730
2024-11-18 13:00,20557.75,20564.25,20481.50,20555.50,23629
2024-11-18 14:00,20554.75,20587.50,20501.00,20530.25,71479
2024-11-18 15:00,20531.25,20695.75,20521.75,20680.75,78500
2024-11-18 16:00,20680.75,20724.25,20639.25,20662.25,58744
2024-11-18 17:00,20662.50,20671.25,20616.75,20661.25,42480
2024-11-18 18:00,20661.25,20668.75,20595.75,20660.00,40805
2024-11-18 19:00,20660.00,20660.50,20589.50,20638.75,41275
2024-11-18 20:00,20638.50,20653.50,20611.00,20631.50,48854
2024-11-18 21:00,20631.00,20649.75,20622.50,20630.50,10942
2024-11-18 23:00,20633.25,20640.25,20603.50,20622.75,0
2024-11-19 00:00,20623.25,20652.25,20615.00,20626.50,5017
2024-11-19 01:00,20626.25,20642.75,20606.50,20638.00,3865
2024-11-19 02:00,20638.00,20659.25,20631.75,20656.25,4246
2024-11-19 03:00,20656.50,20689.00,20653.75,20678.25,4606
2024-11-19 04:00,20678.75,20697.00,20676.75,20680.25,3230
2024-11-19 05:00,20681.50,20684.00,20660.25,20669.25,3182
2024-11-19 06:00,20669.50,20684.00,20664.75,20677.25,2368
