zeit_utc,open,high,low,close,volume
2026-08-26 14:00,7701.25,7702.50,7680.50,7690.75,146020
2026-08-26 15:00,7690.50,7697.00,7683.00,7685.25,125435
2026-08-26 16:00,7685.50,7686.50,7671.00,7679.25,98605
2026-08-26 17:00,7679.25,7691.00,7677.75,7688.75,82982
2026-08-26 18:00,7688.75,7698.50,7685.50,7697.25,72409
2026-08-26 19:00,7697.25,7705.50,7687.00,7692.25,164690
2026-08-26 20:00,7692.00,7710.25,7690.25,7710.00,58441
2026-08-26 22:00,7722.00,7741.25,7721.25,7736.25,0
2026-08-26 23:00,7736.00,7739.25,7733.25,7738.50,6785
2026-08-27 00:00,7738.75,7739.25,7714.50,7716.50,17827
2026-08-27 01:00,7716.25,7726.75,7714.50,7724.50,11743
2026-08-27 02:00,7724.50,7729.75,7724.00,7728.00,5747
2026-08-27 03:00,7728.00,7730.75,7725.50,7725.75,4772
2026-08-27 04:00,7725.75,7727.50,7719.00,7719.75,3770
2026-08-27 05:00,7720.00,7720.75,7710.00,7712.00,7943
2026-08-27 06:00,7712.25,7718.00,7707.00,7718.00,11560
2026-08-27 07:00,7718.00,7722.00,7713.50,7720.50,11668
2026-08-27 08:00,7720.75,7734.50,7720.50,7728.00,16721
2026-08-27 09:00,7728.25,7728.75,7718.75,7724.25,14376
2026-08-27 10:00,7724.25,7724.50,7718.25,7724.00,9518
2026-08-27 11:00,7724.00,7729.75,7715.00,7722.25,18710
2026-08-27 12:00,7722.00,7726.50,7711.00,7711.50,24851
2026-08-27 13:00,7711.50,7728.50,7702.75,7715.25,204171
2026-08-27 14:00,7715.25,7736.00,7712.00,7735.25,187013
2026-08-27 15:00,7735.50,7742.75,7725.25,7738.00,152185
2026-08-27 16:00,7738.00,7752.25,7735.00,7751.75,92495
2026-08-27 17:00,7752.00,7755.50,7742.75,7743.75,85977
2026-08-27 18:00,7743.75,7745.50,7722.75,7727.50,132367
2026-08-27 19:00,7727.50,7744.75,7726.25,7741.00,197503
2026-08-27 20:00,7741.25,7743.25,7731.75,7733.00,41890
2026-08-27 22:00,7733.75,7734.75,7727.50,7732.25,0
2026-08-27 23:00,7732.25,7732.50,7727.25,7728.75,3712
2026-08-28 00:00,7729.00,7737.50,7728.25,7735.75,7335
